"CÓD. 
DEP.",DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,"GRUPO 
DE CULTIVO","SUBGRUPO 
DE CULTIVO",CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,"Área Sembrada
(ha)","Área Cosechada
(ha)","Producción
(t)","Rendimiento
(t/ha)",ESTADO FISICO PRODUCCION,"NOMBRE 
CIENTIFICO",CICLO DE CULTIVO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2007,2007B,100,100,120,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2007,2007B,85,80,96,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2007,2007B,50,40,100,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2007,2007B,20,20,24,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008A,273,260,287,1.1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008A,168,152,380,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008A,90,90,100,1.11,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008A,80,75,187,2.49,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008A,25,25,29,1.16,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008B,273,260,287,1.1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008B,120,120,144,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008B,109,90,180,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008B,88,85,102,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008B,50,48,120,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2008,2008B,25,25,30,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009A,500,500,400,0.8,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009A,100,100,150,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009A,80,80,96,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009A,70,70,84,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009A,50,50,55,1.1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009A,40,40,54,1.35,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009A,6,6,7,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009B,390,390,285,0.73,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009B,200,200,180,0.9,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009B,58,56,100,1.79,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009B,40,40,54,1.35,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009B,34,33,40,1.21,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2009,2009B,20,20,43,2.15,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010A,150,120,132,1.1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010A,106,106,106,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010A,90,80,96,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010A,65,58,80,1.38,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010A,60,60,72,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010A,50,40,50,1.25,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010A,32,30,30,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010A,30,20,24,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010A,28,25,30,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010B,125,120,130,1.08,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010B,75,59,71,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010B,47,47,34,0.73,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010B,40,35,53,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010B,36,35,35,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2010,2010B,36,35,35,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18256,EL PAUJIL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2011,2011A,200,198,495,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2011,2011A,200,180,180,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2011,2011A,150,135,189,1.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2011,2011A,120,120,300,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2011,2011A,120,100,130,1.3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2011,2011A,90,80,112,1.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2011,2011A,70,65,81,1.25,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2011,2011A,30,24,29,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2011,2011B,150,150,210,1.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2011,2011B,40,38,48,1.25,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18256,EL PAUJIL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2012,2012A,210,210,420,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2012,2012A,120,96,96,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2012,2012A,100,90,126,1.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2012,2012A,80,70,70,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2012,2012A,60,60,120,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2012,2012A,40,30,60,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2012,2012B,100,90,126,1.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2012,2012B,40,30,60,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013A,120,120,150,1.25,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013A,120,96,96,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013A,120,115,230,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013A,100,90,120,1.33,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013A,80,70,70,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013A,50,40,60,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18256,EL PAUJIL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013B,350,350,875,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013B,125,120,130,1.08,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013B,120,100,120,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013B,90,85,120,1.41,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013B,75,59,71,1.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013B,50,50,50,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013B,40,35,53,1.51,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2013,2013B,30,30,60,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2014,2014A,175,175,350,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2014,2014A,150,100,140,1.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2014,2014A,120,100,100,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2014,2014A,90,85,170,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2014,2014A,80,70,105,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2014,2014A,80,65,65,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2014,2014B,300,150,330,2.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2014,2014B,150,100,140,1.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2014,2014B,60,36,36,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2014,2014B,40,40,40,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015A,520,500,1250,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015A,180,180,396,2.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015A,170,130,182,1.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015A,120,80,128,1.6,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015A,105,80,110,1.38,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015A,90,85,170,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015A,80,70,105,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015B,620,600,1500,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015B,170,130,182,1.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015B,100,83,124,1.49,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2015,2015B,40,40,60,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016A,200,150,225,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016A,120,110,264,2.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016A,120,95,124,1.3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016A,100,80,120,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016A,100,90,180,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016A,80,75,165,2.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016B,200,150,225,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016B,120,110,264,2.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016B,120,110,165,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016B,100,86,128,1.49,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016B,70,65,130,2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2016,2016B,12,12,54,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017A,300,200,300,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017A,170,165,413,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017A,140,130,169,1.3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017A,120,110,110,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017A,100,90,270,3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017A,100,90,90,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017A,82,82,82,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017B,300,200,300,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017B,170,165,413,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017B,130,115,345,3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017B,100,86,128,1.49,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017B,80,80,80,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2017,2017B,12,12,54,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18460,MILAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2018,2018A,155,155,465,3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2018,2018A,130,130,194,1.49,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2018,2018A,121,121,125,1.03,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2018,2018A,102,102,105,1.02,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2018,2018A,90,90,90,1,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2018,2018A,50,50,75,1.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MANUAL,2018,2018A,10,10,25,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2006,2006B,21,21,125,5.95,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2007,2007A,48,48,302,6.29,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2007,2007B,20,20,125,6.25,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2008,2008A,35,35,219,6.25,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2008,2008B,20,20,125,6.25,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2009,2009A,114,114,684,6,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18479,MORELIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2009,2009A,15,15,45,3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18785,SOLITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2009,2009B,195,190,846,4.45,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2009,2009B,44,44,264,6,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2010,2010A,450,450,2700,6,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
